id,text
4648,Sorry for the delay I'm recreating the mirror now.
4649,Brandon sorry.
4650,I misread.
4651,Ignore comment.
4652,Seems to be a faulty mailserver setup at laguna-industries.com.
4653,Unfortunately in these days where everyone that can put a CD the right way up in a drive is a Linux/Unix/Windows/Internet Expert this has become pretty common.
4654,And with a network that tolerates almost everything to get a mail somehow in the right place it is only seldom noticed (or when it is it is blamed on Microsoft.
4655,Mac looks like the tests are failing (especially TestHarFileSystem).
4656,@Luke Sorry for the late attaching latest version patch
4657,RMAppAttemptImpl.recoverAppAttemptTokens()  Looks like all changes in RMAppImpl are unnecessary.
4658,Bug in existing testDelegationTokenRestoredOnRMrestart().
4659,Sorry we are no longer using Xerces.
4660,That is a bit too lax I think.
4661,The cause is that the call to SpecificResponder.writeError in Responder.respond ultimately calls GenericData.resolveUnion which in turn calls GenericData.getSchemaName before the line where the UnresolvedUnionException gets thrown.
4662,I am new to Mina and the whole environment.
4663,I have this issue where my server and client is creating a lot of loopback threads that I believe must be related to this issue.
4664,Any word on whether it will be fixed?
4665,I did not have time to do it yesterday.
4666,Sorry for being confusing.
4667,I am not really sure what does the receive payment do before the shipment it doesn't sound as if it is doing what we expect it to do.
4668,Incomplete example.
4669,Unable to reproduce issue.
4670,Oh ok.
4671,And it will break ugly everything seems to work but data is never streamed to cassandra.
4672,Sorry this affects 0.9.3 version too.
4673,Phabricator is being a little buggy.
4674,Tests no longer sleep
4675,Sorry this should be YARN JIRA - filed YARN-350 instead
4676,Sorry if this spam's things however it's unlikely that I'll work on these.
4677,Forgot about these sorry.
4678,Maurice I don't have such option or maybe I don't know where it is.
4679,:) Sorry about that.
4680,Sorry about the noise was trying out the precommit job.
4681,Sorry about that...
4682,Grumble grumble...
4683,I was in too much of a hurry sorry hold on a sec.
4684,Sorry I see that you say the same Mike :)
4685,Sorry for the huge delay Fabio.
4686,yup sorry just fixed.
4687,I screwed up the encoding of the stopwords file (sorry).
4688,So I also changed a test to test a non-ascii stopword :)
4689,Sorry about the confusion before
4690,Sorry.
4691,Sorry folks the full fix was committed in rather a messy manner due to some platform specific issues.
4692,Sorry didn't look at the code until commit...  Can you test making it hash to a Long or a 8-byte ByteBuffer?
4693,Sorry - the above comes across as terse.
4694,I really don't know how to solve this problem.
4695,If you know of a way please describe it.
4696,Sorry.
4697,Ha sorry Varun thanks for the reminder I will have a look at it soon...
4698,Sorry.
4699,Sorry for the wild goose chase!
4700,Long Life MyFacesssssssssss!
4701,Looks good thanks Laura!
4702,Thanks Ashish!
4703,Thank you guys!
4704,Thanks Ashutosh and Gunther for your help!
4705,I really appreciate your comments and I really enjoy our discussions:)
4706,Awesome work: this is a great first cut!
4707,Thanks to Edward and Brock for the reviews.
4708,Looks good.
4709,Thank you Ivan!
4710,:D
4711,Thanks to both of you and to Deepesh for the initiative.
4712,Cool.
4713,Sounds like a good idea.
4714,Cool that's all good news too! Thanks guys. One less on my radar.
4715,cool man it looks good. we need a changes entry but from my side this looks good. we can tackle the todos on trunk
4716,Looks pretty cool. Fresh and minimalist. Love it :-) Good work.
4717,Cool will do!  Thanks for the review and good questions... and the whole idea! :)
4718,This looks good to me.
4719,Automatic location selection is very cool.
4720,Thanks Tony.
4721,Thanks for providing the patch.
4722,Thank you!
4723,Thanks Laura.
4724,Thanks Kathey.
4725,Thanks Adrien for looking into this nice explanation!
4726,Super I'll commit shortly -- thanks Yonik!
4727,Thanks a lot Jon for signing up this.
4728,Thanks Sravya!
4729,I like Richards update as well :) What I did was out of pure anger so it may not have been the sexiest.
4730,Thanks [~cnauroth] & [~tomwhite] for the reviews!
4731,Thanks for being patient Devaraj!
4732,Hi Bruno  I like it seems to work well at 1st glance  Thanks!
4733,Thanks Adrian!
4734,Thanks Bob your patch is in trunk at r932317
4735,thanks again Uwe
4736,Best regards Andrew
4737,Thanks Alexei!
4738,Thanks Myrna.
4739,Thanks Tom!
4740,Thank you + Harit Himanshu
4741,Thanks Arvind
4742,Committed a slightly cleaned up version of the patch in revision: 1464605  Thanks for your help Todd.
4743,897392 Thanks Sharan !
4744,Thanks Karthik.
4745,Thanks Andrew committed in rev.
4746,thanks edgar for finding this one!
4747,Thanks Ilya.
4748,Thanks Jimmy.
4749,Thank you Jing for the review.
4750,Thanks Ravi!
4751,Thanks Sandy.
4752,Hello Leo  The patch has been applied at revision r479576 thanks a lot for this enhancement please verify that the problem is fully fixed as you expected.
4753,Best regards Richard
4754,Thank you Jing.
4755,Thanks for your work on this Allen!
4756,Thank you.
4757,Forgot to mention:  Thanks to Alejandro and his team for pointing this one...
4758,Thanks Karl.
4759,Please contact me if you need any clarifications.
4760,Thanks Tom!
4761,thanks for the explanation.
4762,Thanks Oliver that's fixed it.
4763,Thanks a lot!
4764,Adrian  thanks for the patch: rev.
4765,thanks nandana
4766,Thanks for review and test case Knut.
4767,Thanks Suresh.
4768,Thanks for your patience.
4769,Hi Atul that looks good at a first glace.
4770,Thank you Ravi.
4771,+1 thanks Tom!
4772,Thanks Joseph!
4773,Thanks again for this really great patch Andrew.
4774,Hi Edward  Thanks for spotting it.
4775,Thanks Andrew - the patch was applied to SQL module at r525019.
4776,Thanks for taking care of this Alejandro.
4777,Fixed in svn revision 533916.  thanks dims
4778,Thanks Oliver.
4779,Thanks a lot for your help!
4780,Cheers  Ashwin...
4781,Thanks Martina.
4782,Thanks Christian.
4783,Thanks for taking a look Jiannan
4784,@mahadev - I would love to help test a patch :) I'm currently using 3.3.1 + ZOOKEEPER-744 + ZOOKEEPER-790 applied in that order.
4785,"Thanks Atul  Your patch is in trunk at r933169  I just added some ""mod for OFBiz layered lookups"" comments around changes as suggested Sascha"
4786,Thanks for you work on this Jayachandra.
4787,Thanks Areek new patch looks great I'll commit shortly.
4788,Thanks a lot Kiran for the patch.
4789,Thanks Mayank
4790,Thank you Thejas for the patch and Ivan for the review.
4791,Thanks Alejandro .
4792,Thanks Mayank
4793,I would love it in 3.3.2 will upload a patch for that version.
4794,Thanks Mike!
4795,Thanks Ravi.
4796,Sweet! Git I love git! :)
4797,Thanks Sijie.
4798,Thank you for the patch Sergey.
4799,I love a solution that's simpler and easier to understand than the original.
4800,Hi Henry Thanks for checking it out.
4801,In fact if you happen to know why ObserverHammerQuorumTest is failing with this latest patch I'd love to hear.
4802,Thanks Jing!
4803,That sounds like a plan. I love peer-reviews... :-)
4804,Thanks for the very clear explanation of the needed change Dag.
4805,Thanks for reminding me I agree I'll do it.
4806,Thanks JinJie!
4807,Thanks Brock!
4808,Thanks Thomas!
4809,Thanks Divesh  Your patch is commited at revision: 762863
4810,Hi Sagara  Thank you very much for looking into this.
4811,A pleasure :>.
4812,The patch that broke the build on 10.9 was also backported to 10.8.
4813,However on 10.8 it is correct to compile the test against 1.4 so that's not a problem.
4814,Here are the results of testing the latest attachment    http://issues.apache.org/jira/secure/attachment/12605661/MAPREDUCE-5538.6.patch   against trunk revision .
4815,The patch does not contain any @author tags.
4816,I still can't work out how to do this.
4817,Igor suggested moving the call to Component#onBeforeRenderChildren() inside Component#onBeforeRender() but if I do that I get an NPE in the ListView#renderItem() method even for basic code.
4818,"Hmm the suggested patch is not good for DRLVM which handles ""-version"" normally."
4819,What is the point to print only launcher version after all?
4820,The following had serialVersionUID set for the 2.2 release.
4821,There have been no new ones added for 2.3.
4822,So when 2.3 is released you shouldn't get the problems you've had from 2.1 to 2.2 for these files.
4823,Committed patch with workaround in revisions 1054027 and 1054030
4824,I attached our resolvers sadly we have no file system resolvers because our repository is hosted on a central server.
4825,Only the cache is a local filesystem resolver.
4826,"We are using this pattern ""${ivy.dir.pattern}/[revision]/[artifact]."
4827,"[ext]"" so we should fullfil the requirements for the atomic operation."
4828,Is it planned to add the atomic feature to all resolvers?
4829,I did some more messing around and I was wrong about the FS stuff.
4830,I deleted the local hbase directory and the problem went away.
4831,Does this mean the migrate tool is busted for this version?
4832,Problem ensuing from source files inconsistency
4833,Patch with the fixes.
4834,Committing shortly.
4835,Applying both patches results in clean tests (jdbc4 tests and derbyall modulo wisconsin noise).
4836,Yeah that one (TestAtomicOperation) has me worried a bit.
4837,That one has not failed in a *very* long.
4838,And new we've had two failures within a few days.
4839,Patch integrated to trunk.
4840,Closed after release.
4841,Doc update to correct FQCN.
4842,Simon I'm going to get deletes working tests passing using maps in the RT branch then we can integrate.
4843,This'll probably be best.
4844,"Jason I suggest you create a separate issue something like ""Integrate BytesRefHash in Realtime Branch"" and I will take care of it."
4845,I think this issue had a clear target to factor out the hash table out of TermsHashPerField and we should close it.
4846,lets use a new one to track the integration.
4847,Now I can see this from the traces too.
4848,We are re-using the prepared statement after table t1 is dropped.
4849,Completed: At revision: 520469
4850,I believe this will be done only when the package name has to be changed due to backward incompatibilities.
4851,This is not new : we have the same type of behaviour when we switch languages...
4852,Note: also change the use/effect of network connector dynamicOnly  - this flag had little effect but is now re-commissioned to indicate whether durable subs should be auto bridged (default) or whether they should be dynamic only.
4853,There is no change to the default behavior.
4854,Fixed long ago.
4855,Deleting an entry now flushes the main page cache.
4856,the link you point to is not our official javadoc  our official javadoc is in the maven repo.
4857,if you want to view online there is a refreshed version here: wicketstuff.org/wicket13doc  for fragment see here  http://wicketstuff.org/wicket13doc/org/apache/wicket/markup/html/panel/Fragment.html
4858,I would like to get some early comments on the changes I have made to the Namenode to support restarting within the same JVM.
4859,There are still some debugging prints that will go away in the final submission.
4860,Oops you're right that makes sense.
4861,New patch that includes those changes.
4862,In the future I could just get around the issue by using relative symlinks for those files (I think).
4863,The patch does not contain any @author tags.
4864,The patch doesn't appear to include any new or modified tests.
4865,Please justify why no new tests are needed for this patch.
4866,Also please list what manual steps were performed to verify this patch.
4867,The javadoc tool did not generate any warning messages.
4868,The applied patch does not increase the total number of javac compiler warnings.
4869,The patch appears to introduce 1 new Findbugs (version 1.3.9) warnings.
4870,The applied patch does not increase the total number of release audit warnings.
4871,The mvn site goal succeeds with this patch.
4872,{color:green}+1 core tests{color}.
4873,The patch passed unit tests in .
4874,Fxied and regression test written
4875,These 3 crashes happen while compiling DocumentWriter.invertDocument.
4876,It must be a bug in Sun's hotspot compiler.
4877,Has anyone opened an issue at http://bugs.sun.com yet?
4878,That method which inverts a single document was replaced with new code starting with 2.3 so it's possible you can workaround the bug by upgrading to 2.3 or 2.4.
4879,But it'd still be nice to get the actual hotspot bug fixed.
4880,"How about following the naming from Math.min() and Math.max(): public static Date min(Date date1 Date date2) public static Date max(Date date1 Date date2)  Alternatively when I read 'Returnes [sic] the least recent (oldest)"" why not call the methods oldest() and newest()"
4881,Improve patch : when the flexibleString is resolved search fields on root context and parameters map.
4882,Yes but even for Java 5 a relative path to a directory with flattened dependencies would be shorter wouldn't it?
4883,Committed to 0.92 and trunk.
4884,And compatibility test also ....
4885,Murray that is exactly what I am proposing - having a separate org.apache.jspwiki.api -package and placing a number of existing manager classes into it as interfaces.
4886,Or to be precise a mostly equivalent set of APIs JCR requires some modifications which would make it complicated to support the existing set of APIs - mainly because we need to carry state information in a WikiContext which the old API signatures do not mostly support.
4887,I would also like us to start using WikiNames wherever useful.
4888,The idea behind this is largely the same as with our existing package structure - there is nothing technical in preventing *everything* to be in the org.apache.jspwiki -namespace (with no subpackages) but both aesthetics and experience tell us that it just makes sense to add subpackages to make class management easier.
4889,In the same vein isolating the API interfaces into a separate package makes it a lot easier to manage than having everything dispersed around - e.g.
4890,if we want to create a jspwiki-api.jar we only need to jar up the contents of a particular subdirectory.
4891,If the developer wants to know whether he is using any possibly unstable components all he needs to do is to glance at the set of import statements on the top - if he's using other classes than org.apache.jspwiki.api.
4892,* he knows that the classes are potentially unstable.
4893,In addition it makes the committer's life easier since there is an agreement by convention that the APIs inside *.api are not to be touched without common agreement whereas anything outside of this package can be treated with more liberties.
4894,We have so many people contributing in the code that API incompatibilities can creep in without anyone noticing.
4895,(There is no PageManager at all there is a ContentManager which will have a very similar API but it will manage both pages and attachments.
4896,What's the purpose of this line in the patch to BaseTestCase Kristian?
4897,Hi Julien please have a look on ./test/cpp/TestServer.cpp It's doing exactly what you what to do but TFramedTransport is explicitly specified there.
4898,It looks like HLog main has support to invoke --split.
4899,Does it looks like if I call that on the log that it will put split it and put the data into the right place?
4900,We had a handful of regionservers go OOM yesterday while a MR job was doing heavy writes to a column family that doesn't usually get them.
4901,In this case the first OOM occurred here during writing the checksum.
4902,How about patch 2?
4903,"I added a ""."""
4904,to the end of the message.
4905,So we are sure how to parse it no matter how hadoop/platform changes.
4906,Hi Senaka  That is exactly what I'd like to do i.e. automatic download of CA cert and go ahead.
4907,Is this possible?
4908,Frank
4909,Please have a look at the latest patch FELIX-3339_threaddump-as-inventoryprinter_FIXED.patch which correctly provides an InventoryPrinter implementation of Thread Dumper have a look at the attached Screen Shot 2013-05-23 at 3.02.24 PM.pdf to see it in action embedded in the WebConsole.
4910,I hope you'll like it!
4911,The patch looks good and the tests pass +1.
4912,I agree there's a bug I just want to ensure any change still works correctly when CURRENT_USER name is passed in.
4913,My assertion is that the username passed into these routines (without any modification) is equivalent to value of an username identifier in the SQL language after it has been parsed by the SQL engine.
4914,"This is also known as ""how it is stored in the SQL engine"" [JDBC]."
4915,Note that though how users names are represented in the derby.
4916,* properties may or may not match how a SQL engine would store them.
4917,For historical reasons in some (all?)
4918,cases the values in a derby.
4919,* property may be as a delimited identifier e.g.
4920,"""eVe""."
4921,Note that the Derby builtin users are not created through a SQL identifier in the SQL language e.g.
4922,in a CREATE USER statement.
4923,"They are created by setting properties and are thus not ""stored in the SQL engine""."
4924,Does not appear to exist in trunk.
4925,These blockers and critical issues are resolved but not verified.
4926,Reporters of these issues please verify the fixes and help close these issues
4927,I couldn't reproduce this.
4928,Ted can you reproduce this outside of cassidy.pl?
4929,Thanks for the response.
4930,I like the idea of making sure that things that should be specified should be passed as method parameters in one go rather than through chaining which makes it a lot harder to see what is required.
4931,So I took the liberty of updating the patch to use requiredX/optionalX methods like in your code.
4932,Regarding Doug's points...  > But perhaps the preferred import should instead be 'import static SchemaBuilder.*'?
4933,The static methods have unique-enough names that this might work well.
4934,Sounds good.
4935,> We can convert from Java object to JsonNode by parsing the output of GenericData.toString(Object).
4936,Thanks.
4937,I've updated the patch to do this but it still needs tests for this part.
4938,I'm thinking of multiple concurrent mutateRows operation trying to lock the same set of rows.
4939,Perhaps throwing IOException is going to prevent us from a situation where we end up with a deadlock.
4940,But we still might want to sort it to ensure (better) progress (no livelock).
4941,Unless I'm missing something your patch doesn't actually change how the version is checked only how it's computed.
4942,Did you intend to combine our patches or is your patch incomplete?
4943,[bulk update] Close all resolved issues that haven't been updated for more than one year.
4944,- push out to 0.5
4945,A workaround for this issue is to use entity resolver.
4946,You may close this issue.
4947,Also when do you plan to take up AMBARI-1843 for adding the unit tests?
4948,We do not have to block this jira on the unit tests but we should probably try and get that in sooner than later.
4949,Added patch to support configuration mapping
4950,Wonky.
4951,"Although as far as I see it the bug here is that we allow the underscore after ""_design/"" not that we can't use filters from it."
4952,To me this is intersection.
4953,See the below example  Employee1 Employee2 Employee3  Dept1.employess=Employee1 Dept1.employess=Employee3  Dept2.employess=Employee2  Intersection   Employee1 x Dept1.employess=Employee1 Employee3 x Dept1.employess=Employee3 Employee2 x Dept2.employess=Employee2  I don't like this sintax since it changes an obvious behaviour IMO.
4954,I would prefer to write it as  SELECT intersect(employeethis.employees).manager.lastname FROM org.apache.jdo.tck.pc.company.Department VARIABLES Employee employee   Now it's up to up to clearify
4955,JUnit test and Patch provided
4956,Patch framework src/java and src/test to include JNDI adapters and unit tests.
4957,> we have to do it for each call.
4958,I meant for each newly added/deleted ones.
4959,Here's another crack at this:  1) The default behavior for Derby is the current behavior with all of its security holes for java routines.
4960,2) To get secure behavior for java routines the customer has to explicitly opt-in.
4961,Let's be vague about what that entails right now.
4962,3) If you do opt-in then you get the SQL standard behavior:     3a) Jar ids are mandatory.
4963,Instead to access methods in the JRE you have to include little wrapper methods in your jar files that you loaded into the database.
4964,3c) The search order for customer-written routines is SQL standard: First we look in the jar file where the routine lives.
4965,Then we look in the other jar files in the order specified by SQLJ.ALTER_JAVA_PATH.
4966,Then we defer to the system class loader.
4967,3d) At runtime when we invoke the routine we make sure that it actually lives in the declared jar file.
4968,MR's fix (similar to HDFS one).
4969,Note also that an implementation goal is to not spawn threads to do writes to the underlying transport (like TFileTransport does now).
4970,Sample implementation of CREATE DATABASE and DROP DATABASE for MySQL 5.0.2+.
4971,Thanks.
4972,In the wiki next to each one of these parameters it explicitly says that reducing this parameter will decrease memory usage this is why we reduced these parameters (it did not mention the filterCache at all).
4973,They will save RAM to a certain extent for certain situations.
4974,But not very helpful at the sizes you are working with (and not settings I would use to save RAM anyway unless the amount I need to save was pretty small).
4975,Also the savings are largely index side - not likely a huge part of your RAM concerns which are search side.
4976,My filterCache stats are great- you know it's set to 64K but right now with almost all the RAM used up (we're at 71.9% now) but it's only using 36290 entries at the moment and it's holding pretty steady there(even as RAM usage increased by 10%).
4977,None of the other caches have gone up much either.
4978,We have no cache evictions at all but a 99% hit ratio.
4979,The sizes may be higher than you need then.
4980,They should be adjusted to the best settings based on the wiki info.
4981,I was originally suggesting you might sacrifice speed with the caches for RAM - but its always best to use the best settings and have the necessary RAM.
4982,Just really wondering/hoping you'd be interested in working on these ??
4983,I'd like to get them cleaned up because there are now so many that other more important and/or meaningful warnings are likely to be ignored.
4984,Here's what got renamed:   .../{hadoop-hbase.postinst => hadoop.postinst}   .../deb/hbase/{hadoop-hbase-doc.dirs => hbase-doc.dirs} .../deb/hbase/{hadoop-hbase-doc.install => hbase-doc.install}  .../deb/hbase/{hadoop-hbase.dirs => hbase.dirs}      .../hbase/{hadoop-hbase.install => hbase.install}    .../{hadoop-hbase.manpages => hbase.manpages}        .../hbase/{hadoop-hbase.preinst => hbase.preinst}    .../hbase/SOURCES/{hadoop-hbase.sh => hbase.sh}      .../{hadoop-hbase.sh.suse => hbase.sh.suse}
4985,HADOOP-5679 changed this function to return int instead of void.
4986,Some amount of searching later...
4987,I can't come up with a pure-CSS in-place change for this.
4988,Another alternative might be to make a little icon + onhover that displays the non-comma'ed value and change the default display to comma'ed?
4989,The icon may be unnecessary maybe just onhover on the text itself?
4990,Commited a fix for this into trunk using revision 610846.
4991,I will work on merging this into 10.3 codeline and writing a test case.
4992,The tests ran fine on my Windows XP machine with Sun jdk1.4 The commit comments are as follows  DERBY-3302 The user was running into null pointer exception at the time of database recovery because Derby was trying to get the Collator object through database context.
4993,But the  Collator object is already available in the territory sensitive character classes and we do not have to go to database context to get it.
4994,I changed the code to use that collator  object rather than look into database context.
4995,The reason for null pointer exception was  that database context was not loaded yet during database recovery.
4996,I would like to close this issue.
4997,Redirect handling has undergone significant changes since this issue was opened and we still need to take a hard look at redirects and possibly how scores are represented.
4998,However the newer scoring and indexing frameworks do work around this issue.
4999,Pushed to master.
5000,I have changed the title and description of this JIRA to fit our current idea.
5001,A slow hash algorithm makes offline cracking harder.
5002,It would require changes to the API to have crypto only run on the server but it might be simpler.
5003,Fixed the crash in this bug let's open a new one for the SPDY connection issues.
5004,Could you attach a test case (Junit preferrably) that shows the unexpected behaviour?
5005,This may only be related to the BlurIndexReader and may not be an issue in the BlurIndexNRT.
5006,marking Fixed in 1.3  (I believe Ryan left this open to track any potential issues ...  if nothing else this way we'll remember to resolve it before releasing)
5007,"I was thinking more of what happens on a Unix shell when you hit ""clear""."
5008,With your patch the cursor might still be at the end of the grunt window after 14 new lines.
5009,Claus I think I'm busy the next two weeks with [CAMEL-3468|https://issues.apache.org/jira/browse/CAMEL-3468] [CAMEL-3472|https://issues.apache.org/jira/browse/CAMEL-3472] [CAMEL-3471|https://issues.apache.org/jira/browse/CAMEL-3471] [CAMEL-3470|https://issues.apache.org/jira/browse/CAMEL-3470] and [CAMEL-3311|https://issues.apache.org/activemq/browse/CAMEL-3311].
5010,Depending of the release date for Camel 2.6 and the priority of the other issues (may be I can reschedule [CAMEL-3471|https://issues.apache.org/jira/browse/CAMEL-3471] and/or other issues) I can do it in the remaining time.
5011,Adds a new class of Exception.
5012,Now TestBatchUpdate takes 50 sec instead of 250.
5013,Please review.
5014,Obviously I was testing artifacts:sources as well.
5015,"buildr idea still produces the ""old"" format files (IDEA 6 maybe?)"
5016,At some moments it could be upgraded to do IDEA 8 format but it's not important for now.
5017,Is the bug really in NGramTokenFilter?
5018,This seems to be a larger problem that would affect all tokenfilters that break larger tokens into smaller ones and recalculate offsets right?
5019,For example: EdgeNGramTokenFilter ThaiWordFilter SmartChineseAnalyzer's WordTokenFilter etc?
5020,I think WordDelimiterFilter has special code that might avoid the problem (line 352) so it might be ok.  Is there any better way we could solve this: for example maybe instead of the tokenizer calling correctOffset() it gets called somewhere else?
5021,This seems to be what is causing the problem.
5022,Uploading another patch for fixing the maven pattern to add the classifier.
5023,I don't see the connection to .tmp files.
5024,(Also: have you verified that the channel will actually infinite-loop returning 0?
5025,Kind of odd behavior although I guess it's technically within-spec.)
5026,IncomingStreamReader does clean the tmp file when there is an expection (there's an enclosing 'try catch').
5027,The problem is that no exception is raised if the other side of the connection dies.
5028,What will happen then is the read will infinitely read 0 bytes.
5029,So this actually avoid the infinite loop returning 0 (and so I think answered your second question so it wasn't very clear).
5030,Note that without this patch there is an infinite loop that will hold a socket open forever (and consume cpu though very few probably in that case).
5031,So this is not just merely a fix of deleting the tmp files.
5032,But it does as a consequence of correctly raising an exception when should be.
5033,<joes4> lists will be available in 1 hour from now.
5034,Andrew are you familiar with this code?
5035,I've got a patch figured I'd have someone take a quick look-see before pushing it to Apache.
5036,"Patch providing Comparable for ""api2"" project."
5037,Patch does the following 1.
5038,IntIdentity ShortIdentity LongIdentity CharIdentity ByteIdentity StringIdentity provide implementation of compareTo() allowing comparison with other identity *of the same type*.
5039,2
5040,ObjectIdentity disallows comparison
5041,The insert_between.patch fixes the following:  1.
5042,Changes the implementation of insertBetween in OperatorPlan.java so that the ordering of the predecessors is not changed  2.
5043,Changed log.info in LOForeach getSchema() to log.debug.
5044,One of my earlier patches had the log.info  3.
5045,Removed a printPlan use in TestLogicalPlanBuilder.java  The unit tests that still fail are:      [junit] Running org.apache.pig.test.TestEvalPipeline     [junit] Tests run: 8 Failures: 0 Errors: 1 Time elapsed: 141.926 sec     [junit] Test org.apache.pig.test.TestEvalPipeline FAILED      [junit] Running org.apache.pig.test.TestFilterOpNumeric     [junit] Tests run: 8 Failures: 0 Errors: 1 Time elapsed: 56.446 sec     [junit] Test org.apache.pig.test.TestFilterOpNumeric FAILED      [junit] Running org.apache.pig.test.TestStoreOld     [junit] Tests run: 3 Failures: 0 Errors: 2 Time elapsed: 39.782 sec     [junit] Test org.apache.pig.test.TestStoreOld FAILED
5046,xerces.apache.org has been added to DNS.
5047,I am going to wait until it propagates before continuing.
5048,ISOLatinAccentFilter.java again now with Unicode Latin Extended B as well.
5049,Hi Sebb  In these cases 'this' and 'connectionPool' refer to the same object.
5050,It just depends if the code is inside the connectionPool (uses this) or inside MTHCM (uses connectionPool).
5051,Mike
5052,Stopping SQL routines accessing the privileged blocks is through DERBY-2331 and DERBY-2330
5053,If I see more occurrence of Lookup or search for find forms then shortly upload the patch for this fixes .
5054,Can you just apply this patch file over top of the other one?
5055,Uploading rebased patch for sathish
5056,Maybe we should purge the Reader+queuing step and just have Handlers do the read (Nicolas Liochon what you think?)
5057,I just committed this.
5058,I knew they were missing and just forgot to do it before I committed it.
5059,Cancelling current patch to upload new patch
5060,To answer your questions in order: This problem only happens with the embedded driver because the Database is created inside the JVM and locked to prevent other processes to connect to it.
5061,With the client you can connect to the same database many times.
5062,I'll attach a zip with a small test project where you can reproduce the problem.
5063,(all you need to add is your derby.jar)  I'm testing the DerbyTest from Eclipse.
5064,I'm starting the 2nd version of DerbyTest from Eclipse as well.
5065,When debugging it in Eclipse you can see the number of daemons grow very fast.
5066,Still using a connection pool is pretty common.
5067,Regards  Leon
5068,Hey Uma I've elected not to revert the patch as-committed since it does indeed fix the bug at hand.
5069,But in reviewing the patch I've come up with a number of ideas for how LeaseManager#changeLease and FSNamesystem#unprotectedChangeLease can be improved.
5070,I've filed them in this JIRA: HDFS-2875.
5071,Will try and do so within the next couple of days unless [~bikassaha] or [~sseth] beat me to it.
5072,As KeywordTokenizer does the same thing I'll close this issue.
5073,Some folks on the mailing list had something like this happening to them.
5074,Added Maven Remote Resources Plugin version 1.0-alpha-5.
5075,My assumption is that when you make a request to read 1k from a disk file that the OS reads substantially more than 1k from the disk and places it in the buffer cache.
5076,(The cost of randomly reading 1k is nearly the same as randomly reading 100k--both are dominated by seek.)
5077,So if you make another request to read 1k shortly thereafter you'll get it from the buffer cache and the incremental cost will be that of making a system call.
5078,In general one should thus rely on the buffer cache and read-ahead and make input buffers only big enough so that system call overhead is insignificant.
5079,An alternate strategy is to not trust the buffer cache and read-ahead but rather to make your buffers large enough so that transfer time dominates seeks.
5080,This can require 1MB or larger buffers so isn't always practical.
5081,So back to your statement a 1k buffer doesn't save physical i/o but nor should it incur extra physical i/o.
5082,It does incur extra system calls but uses less memory which is a tradeoff.
5083,Is that what you meant?
5084,I will upload another patch (V5) in a couple minutes.
5085,There are some changes about ServerName in the past few weeks so v5.patch changed this one-line {code}       return ServerName.valueOf(hostname 1234 1L) {code}
5086,Patch uploaded.
5087,Have passed all the local unit tests.
5088,"//OdfDocument embedDoc = doc.getEmbeddedDocument(""Object 7"") //embedDoc.save(ResourceUtilities.newTestOutputFile(TEST_FILE_EMBEDDED_SAVE_OUT)) //embedDoc = OdfDocument.loadDocument(ResourceUtilities.getTestResourceAsStream(TEST_FILE_EMBEDDED_SAVE_OUT)) //Assert.assertEquals(embedDoc.getMediaType() OdfMediaType.TEXT.toString())  Svante"
5089,If you want to work on it or assign it to someone else please do.
5090,Otherwise I will try to look at it when I return to some JSF development at work later this month.
5091,If there's a problem with items being in the cache when they shouldn't be adding a check around the Add method isn't a solution to that problem.
5092,We should be Remove()ing items from the cache...not just overwriting them.
5093,I applied an addendum for HBASE-3904 v6 to TRUNK.
5094,NPE is fixed.
5095,However HBASE-4087 is required for the new unit test to pass.
5096,Sample client server and broker configuration.
5097,"Watch out for ""Got InvalidDestinationException"" messages."
5098,Kiran - I think this is a setup issue than anything else.
5099,Hugo - if you couldnt reproduce it please close it
5100,A quick and simple fix.
5101,How to handle the problem with LUCENE_29 setting and the posIncr of stopwords together with QueryParser that has a default setting of ignoring posIncr?
5102,How about adding required Version to QP ctor?
5103,if I were to write a MyQuery class and implemen the toString method a certain way how would QueryParser know about MyQuery?
5104,Is it possible to extend QueryParser?
5105,"Hi  could you add the following line form.getDictionary().setItem(COSName.getPDFName(""NeedAppearances"")COSBoolean.TRUE)  right after PDAcroForm form = docCatalog.getAcroForm()  and try again?"
5106,BR Maruan
5107,Still about 2 hours worth of work left on this.
5108,I changed the issue title because this issue includes the implementation of non-standard math functions.
5109,Make scheduler heartbeat interval configurable (bikas)
5110,+1 for making test behaves predictable.
5111,Tests are meant to raise potential issues not to add variation of the issue.
5112,I can see leaning toward to selects from the FLUSHER table with explicit checkpoints is a good balance for this case.
5113,I am not aware of whether we have test to fill the page cache with new data evicting all pages currently in the cache so the row count changes are written at a known point in time.
5114,And it will be a good test to have in turn of code coverage point of view.
5115,This patch fixes bug for ia32.
5116,Breakpoint handler frame is detected and processed specifically by unwinding algorithm.
5117,Ran for almost an hour this time.
5118,Dump looks similar to previous one.
5119,Here's another whack at splitting the patch.
5120,I addressed Shravan's request to add in the MRStreaming stuff into LocalLauncher and put in the jc.stop() calls after failed jobs in both Local and MapReduceLauncher.
5121,...and it seems like having 2 APIs KV and Cell for every method other than those that take Cell-types params...
5122,Which methods we talking about here?
5123,There a list?
5124,Ill go ahead and push it.
5125,It is specific to what it is describing.
